"Id","IsDeleted","Name","CurrencyIsoCode","CreatedDate","CreatedById","LastModifiedDate","LastModifiedById","SystemModstamp","ConnectionReceivedId","ConnectionSentId","Orcamento__c","Capital__c","DescontoAgravo__c","GarantiaProduto__c","Garantia__c","LimiteCapital__c","NumeroSerie__c","NumeroSorte__c","Percentual__c","PremioComercialDesconto__c","PremioComercial__c","PremioPuroDesconto__c","PremioPuroInterno__c","PremioPuroResseguro__c","PremioPuro__c","PremioTotal__c","TaxaAnual__c","TaxaComercial__c","TaxaMensal__c","TaxaPura__c","TaxaPuroInterno__c","TaxaPuroResseguro__c","TaxaTotal__c","TipoCapital__c","DescontoAgravoMonetarioComercial__c","DescontoAgravoMonetarioInformado__c","DescontoAgravoMonetarioTecnico__c","DescontoAgravoPercentualComercial__c","DescontoAgravoPercentualInformado__c","DescontoAgravoPercentualTecnico__c","TipoDescontoAgravo__c","TipoCapitalProduto__c","DemonstracaoPremio__c","TipoGarantia__c","MoedaGarantia__c","ValorCotacao__c","FranquiaGarantia__c","Limite_de_Uso__c","Tipo_de_limite_de_utilizacao__c","IOF__c"
"a0h0t000002wK75AAE","false","01845095","BRL","2020-04-15T18:56:53.000+0000","005f4000000jPAEAA2","2020-04-15T18:56:53.000+0000","005f4000000jPAEAA2","2020-04-15T18:56:53.000+0000","","","0060t00000TOnVtAAL","3000","","a0jf4000005iM04AAE","a0nf400000BpSuLAAV","","","","","","1.9","","","","0.27","1.91","","0.000635228","","0.000091","","","0.00063579567467834","","","0","","","0.08936550000000487","","","Capital uniforme","Na própria garantia","Cobertura","BRL","","","","",""
"a0h0t000002wK5EAAU","false","01844980","BRL","2020-04-15T18:56:45.000+0000","005f4000000jPAEAA2","2020-04-15T18:56:45.000+0000","005f4000000jPAEAA2","2020-04-15T18:56:45.000+0000","","","0060t00000TOnVsAAL","3000","","a0jf4000005iM04AAE","a0nf400000BpSuLAAV","","","","","","1.9","","","","0.27","1.91","","0.000635228","","0.000091","","","0.000634943908252016","","","0","","","-0.04472279999999662","","","Capital uniforme","Na própria garantia","Cobertura","BRL","","","","",""
"a0h0t000002wK54AAE","false","01844970","BRL","2020-04-15T18:56:45.000+0000","005f4000000jPAEAA2","2020-04-15T18:56:45.000+0000","005f4000000jPAEAA2","2020-04-15T18:56:45.000+0000","","","0060t00000TOnViAAL","3000","","a0jf4000005iM04AAE","a0nf400000BpSuLAAV","","","","","","3.04","","","","0.44","3.05","","0.001016365","","0.0001456","","","0.001016127586283285","","","0","","","-0.023359099999997746","","","Capital uniforme","Na própria garantia","Cobertura","BRL","","","","",""
"a0h0t000002wKFOAA2","false","01845610","BRL","2020-04-15T19:00:03.000+0000","005f4000000jPAEAA2","2020-04-15T19:00:03.000+0000","005f4000000jPAEAA2","2020-04-15T19:00:03.000+0000","","","0060t00000TOnV3AAL","3000","","a0jf4000005iM04AAE","a0nf400000BpSuLAAV","","","","","","1.14","","","","0.16","1.14","","0.000381136","","0.0000546","","","0.000381317579669712","","","0","","","0.047641700000000675","","","Capital uniforme","Na própria garantia","Cobertura","BRL","","","","",""
"a0h0t000002wKH0AAM","false","01845705","BRL","2020-04-15T19:00:04.000+0000","005f4000000jPAEAA2","2020-04-15T19:00:04.000+0000","005f4000000jPAEAA2","2020-04-15T19:00:04.000+0000","","","0060t00000TOnUeAAL","3000","","a0jf4000005iM04AAE","a0nf400000BpSuLAAV","","","","","","0.76","","","","0.11","0.76","","0.000254091","","0.0000364","","","0.000254091","","","0","","","0","","","Capital uniforme","Na própria garantia","Cobertura","BRL","","","","",""
"a0h0t000002wK7jAAE","false","01845135","BRL","2020-04-15T18:56:53.000+0000","005f4000000jPAEAA2","2020-04-15T18:56:53.000+0000","005f4000000jPAEAA2","2020-04-15T18:56:53.000+0000","","","0060t00000TOnUBAA1","3000","","a0jf4000005iM04AAE","a0nf400000BpSuLAAV","","","","","","2.66","","","","0.38","2.67","","0.000889319","","0.0001274","","","0.000887955013208983","","","0","","","-0.15337429999999763","","","Capital uniforme","Na própria garantia","Cobertura","BRL","","","","",""
"a0h0t000002wK3wAAE","false","01844900","BRL","2020-04-15T18:56:44.000+0000","005f4000000jPAEAA2","2020-04-15T18:56:44.000+0000","005f4000000jPAEAA2","2020-04-15T18:56:44.000+0000","","","0060t00000TOnUAAA1","3000","","a0jf4000005iM04AAE","a0nf400000BpSuLAAV","","","","","","0.76","","","","0.11","0.76","","0.000254091","","0.0000364","","","0.000254091","","","0","","","0","","","Capital uniforme","Na própria garantia","Cobertura","BRL","","","","",""
"a0h0t000002wKDcAAM","false","01845500","BRL","2020-04-15T18:57:04.000+0000","005f4000000jPAEAA2","2020-04-15T18:57:04.000+0000","005f4000000jPAEAA2","2020-04-15T18:57:04.000+0000","","","0060t00000TOnSyAAL","3000","","a0jf4000005iM04AAE","a0nf400000BpSuLAAV","","","","","","2.66","","","","0.38","2.67","","0.000889319","","0.0001274","","","0.0008885027358878929","","","0","","","-0.0917853000000024","","","Capital uniforme","Na própria garantia","Cobertura","BRL","","","","",""
"a0h0t000002wK8rAAE","false","01845200","BRL","2020-04-15T18:56:53.000+0000","005f4000000jPAEAA2","2020-04-15T18:56:53.000+0000","005f4000000jPAEAA2","2020-04-15T18:56:53.000+0000","","","0060t00000TOnSKAA1","3000","","a0jf4000005iM04AAE","a0nf400000BpSuLAAV","","","","","","1.52","","","","0.22","1.53","","0.000508182","","0.0000728","","","0.000508182","","","0","","","0","","","Capital uniforme","Na própria garantia","Cobertura","BRL","","","","",""
"a0h0t000002wK2eAAE","false","01844820","BRL","2020-04-15T18:56:43.000+0000","005f4000000jPAEAA2","2020-04-15T18:56:43.000+0000","005f4000000jPAEAA2","2020-04-15T18:56:43.000+0000","","","0060t00000TOnSJAA1","3000","","a0jf4000005iM04AAE","a0nf400000BpSuLAAV","","","","","","1.52","","","","0.22","1.53","","0.000508182","","0.0000728","","","0.000508890102831528","","","0","","","0.1393404000000098","","","Capital uniforme","Na própria garantia","Cobertura","BRL","","","","",""
"a0h0t000002wJfzAAE","false","01843415","BRL","2020-04-15T18:55:48.000+0000","005f4000000jPAEAA2","2020-04-15T18:55:48.000+0000","005f4000000jPAEAA2","2020-04-15T18:55:48.000+0000","","","0060t00000TOnSIAA1","3000","","a0jf4000005iM04AAE","a0nf400000BpSuLAAV","","","","","","2.66","","","","0.38","2.67","","0.000889319","","0.0001274","","","0.000889319","","","0","","","0","","","Capital uniforme","Na própria garantia","Cobertura","BRL","","","","",""
"a0h0t000002wKAYAA2","false","01845310","BRL","2020-04-15T18:56:54.000+0000","005f4000000jPAEAA2","2020-04-15T18:56:54.000+0000","005f4000000jPAEAA2","2020-04-15T18:56:54.000+0000","","","0060t00000TOnREAA1","3000","","a0jf4000005iM04AAE","a0nf400000BpSuLAAV","","","","","","1.9","","","","0.27","1.91","","0.000635228","","0.000091","","","0.000635228","","","0","","","0","","","Capital uniforme","Na própria garantia","Cobertura","BRL","","","","",""
"a0h0t000002wK5xAAE","false","01845025","BRL","2020-04-15T18:56:45.000+0000","005f4000000jPAEAA2","2020-04-15T18:56:45.000+0000","005f4000000jPAEAA2","2020-04-15T18:56:45.000+0000","","","0060t00000TOnQxAAL","3000","","a0jf4000005iM04AAE","a0nf400000BpSuLAAV","","","","","","1.14","","","","0.16","1.14","","0.000381136","","0.0000546","","","0.000381419794246736","","","0","","","0.07446010000000669","","","Capital uniforme","Na própria garantia","Cobertura","BRL","","","","",""
"a0h0t000002wK5iAAE","false","01845010","BRL","2020-04-15T18:56:45.000+0000","005f4000000jPAEAA2","2020-04-15T18:56:45.000+0000","005f4000000jPAEAA2","2020-04-15T18:56:45.000+0000","","","0060t00000TOnQdAAL","3000","","a0jf4000005iM04AAE","a0nf400000BpSuLAAV","","","","","","1.14","","","","0.16","1.14","","0.000381136","","0.0000546","","","0.000380454182379376","","","0","","","-0.17889089999999497","","","Capital uniforme","Na própria garantia","Cobertura","BRL","","","","",""
"a0h0t000002wK83AAE","false","01845155","BRL","2020-04-15T18:56:53.000+0000","005f4000000jPAEAA2","2020-04-15T18:56:53.000+0000","005f4000000jPAEAA2","2020-04-15T18:56:53.000+0000","","","0060t00000TOnQDAA1","3000","","a0jf4000005iM04AAE","a0nf400000BpSuLAAV","","","","","","0.76","","","","0.11","0.76","","0.000254091","","0.0000364","","","0.000254598167668728","","","0","","","0.19960080000001046","","","Capital uniforme","Na própria garantia","Cobertura","BRL","","","","",""
"a0h0t000002wK8IAAU","false","01845170","BRL","2020-04-15T18:56:53.000+0000","005f4000000jPAEAA2","2020-04-15T18:56:53.000+0000","005f4000000jPAEAA2","2020-04-15T18:56:53.000+0000","","","0060t00000TOnOnAAL","3000","","a0jf4000005iM04AAE","a0nf400000BpSuLAAV","","","","","","2.66","","","","0.38","2.67","","0.000889319","","0.0001274","","","0.0008898587988466199","","","0","","","0.06069799999999237","","","Capital uniforme","Na própria garantia","Cobertura","BRL","","","","",""
"a0h0t000002wK6HAAU","false","01845045","BRL","2020-04-15T18:56:45.000+0000","005f4000000jPAEAA2","2020-04-15T18:56:45.000+0000","005f4000000jPAEAA2","2020-04-15T18:56:45.000+0000","","","0060t00000TOnLnAAL","3000","","a0jf4000005iM04AAE","a0nf400000BpSuLAAV","","","","","","1.9","","","","0.27","1.91","","0.000635228","","0.000091","","","0.000635228","","","0","","","0","","","Capital uniforme","Na própria garantia","Cobertura","BRL","","","","",""
"a0h0t000002wKFsAAM","false","01845640","BRL","2020-04-15T19:00:04.000+0000","005f4000000jPAEAA2","2020-04-15T19:00:04.000+0000","005f4000000jPAEAA2","2020-04-15T19:00:04.000+0000","","","0060t00000TOnLQAA1","3000","","a0jf4000005iM04AAE","a0nf400000BpSuLAAV","","","","","","1.52","","","","0.22","1.53","","0.000508182","","0.0000728","","","0.000508182","","","0","","","0","","","Capital uniforme","Na própria garantia","Cobertura","BRL","","","","",""
"a0h0t000002wK6bAAE","false","01845065","BRL","2020-04-15T18:56:45.000+0000","005f4000000jPAEAA2","2020-04-15T18:56:45.000+0000","005f4000000jPAEAA2","2020-04-15T18:56:45.000+0000","","","0060t00000TOn4nAAD","3000","","a0jf4000005iM04AAE","a0nf400000BpSuLAAV","","","","","","3.04","","","","0.44","3.05","","0.001016365","","0.0001456","","","0.00101716298271791","","","0","","","0.07851340000000206","","","Capital uniforme","Na própria garantia","Cobertura","BRL","","","","",""
"a0h0t000002wJ8qAAE","false","01841360","BRL","2020-04-15T18:54:32.000+0000","005f4000000jPAEAA2","2020-04-15T18:54:32.000+0000","005f4000000jPAEAA2","2020-04-15T18:54:32.000+0000","","","0060t00000TOn4dAAD","3000","","a0jf4000005iM04AAE","a0nf400000BpSuLAAV","","","","","","1.52","","","","0.22","1.54","","0.000508182","","0.0000728","","","0.0005102732837791319","","","0.01","","","0.41152259999999163","","","Capital uniforme","Na própria garantia","Cobertura","BRL","","","","",""
"a0h0t000002wJI7AAM","false","01841935","BRL","2020-04-15T18:54:51.000+0000","005f4000000jPAEAA2","2020-04-15T18:54:51.000+0000","005f4000000jPAEAA2","2020-04-15T18:54:51.000+0000","","","0060t00000TOn1oAAD","3000","","a0jf4000005iM04AAE","a0nf400000BpSuLAAV","","","","","","1.9","","","","0.27","1.91","","0.000635228","","0.000091","","","0.000634918283789724","","","0","","","-0.048756699999996655","","","Capital uniforme","Na própria garantia","Cobertura","BRL","","","","",""
"a0h0t000002wIrGAAU","false","01840270","BRL","2020-04-15T18:53:48.000+0000","005f4000000jPAEAA2","2020-04-15T18:53:48.000+0000","005f4000000jPAEAA2","2020-04-15T18:53:48.000+0000","","","0060t00000TOn1nAAD","3000","","a0jf4000005iM04AAE","a0nf400000BpSuLAAV","","","","","","1.9","","","","0.27","1.91","","0.000635228","","0.000091","","","0.000635606336714976","","","0","","","0.059559200000003365","","","Capital uniforme","Na própria garantia","Cobertura","BRL","","","","",""
"a0h0t000002wIbhAAE","false","01839305","BRL","2020-04-15T18:53:10.000+0000","005f4000000jPAEAA2","2020-04-15T18:53:10.000+0000","005f4000000jPAEAA2","2020-04-15T18:53:10.000+0000","","","0060t00000TOn1mAAD","3000","","a0jf4000005iM04AAE","a0nf400000BpSuLAAV","","","","","","1.9","","","","0.27","1.91","","0.000635228","","0.000091","","","0.000635606336714976","","","0","","","0.059559200000003365","","","Capital uniforme","Na própria garantia","Cobertura","BRL","","","","",""
"a0h0t000002wJK3AAM","false","01842050","BRL","2020-04-15T18:54:52.000+0000","005f4000000jPAEAA2","2020-04-15T18:54:52.000+0000","005f4000000jPAEAA2","2020-04-15T18:54:52.000+0000","","","0060t00000TOmzcAAD","3000","","a0jf4000005iM04AAE","a0nf400000BpSuLAAV","","","","","","0.76","","","","0.11","0.76","","0.000254091","","0.0000364","","","0.000254091","","","0","","","0","","","Capital uniforme","Na própria garantia","Cobertura","BRL","","","","",""
"a0h0t000002wKEVAA2","false","01845555","BRL","2020-04-15T18:57:04.000+0000","005f4000000jPAEAA2","2020-04-15T18:57:04.000+0000","005f4000000jPAEAA2","2020-04-15T18:57:04.000+0000","","","0060t00000TOmzUAAT","3000","","a0jf4000005iM04AAE","a0nf400000BpSuLAAV","","","","","","0.76","","","","0.11","0.76","","0.000254091","","0.0000364","","","0.000254091","","","0","","","0","","","Capital uniforme","Na própria garantia","Cobertura","BRL","","","","",""
"a0h0t000002wJF8AAM","false","01841750","BRL","2020-04-15T18:54:43.000+0000","005f4000000jPAEAA2","2020-04-15T18:54:43.000+0000","005f4000000jPAEAA2","2020-04-15T18:54:43.000+0000","","","0060t00000TOmzAAAT","3000","","a0jf4000005iM04AAE","a0nf400000BpSuLAAV","","","","","","2.66","","","","0.38","2.67","","0.000889319","","0.0001274","","","0.0008883517179605461","","","0","","","-0.10876659999999871","","","Capital uniforme","Na própria garantia","Cobertura","BRL","","","","",""
"a0h0t000002wIlNAAU","false","01839905","BRL","2020-04-15T18:53:39.000+0000","005f4000000jPAEAA2","2020-04-15T18:53:39.000+0000","005f4000000jPAEAA2","2020-04-15T18:53:39.000+0000","","","0060t00000TOmz9AAD","3000","","a0jf4000005iM04AAE","a0nf400000BpSuLAAV","","","","","","1.52","","","","0.22","1.53","","0.000508182","","0.0000728","","","0.000508182","","","0","","","0","","","Capital uniforme","Na própria garantia","Cobertura","BRL","","","","",""
"a0h0t000002wKBvAAM","false","01845395","BRL","2020-04-15T18:57:03.000+0000","005f4000000jPAEAA2","2020-04-15T18:57:03.000+0000","005f4000000jPAEAA2","2020-04-15T18:57:03.000+0000","","","0060t00000TOmy6AAD","3000","","a0jf4000005iM04AAE","a0nf400000BpSuLAAV","","","","","","1.9","","","","0.27","1.91","","0.000635228","","0.000091","","","0.000634042872906784","","","0","","","-0.1865671999999985","","","Capital uniforme","Na própria garantia","Cobertura","BRL","","","","",""
"a0h0t000002wK2PAAU","false","01844805","BRL","2020-04-15T18:56:35.000+0000","005f4000000jPAEAA2","2020-04-15T18:56:35.000+0000","005f4000000jPAEAA2","2020-04-15T18:56:35.000+0000","","","0060t00000TOmxNAAT","3000","","a0jf4000005iM04AAE","a0nf400000BpSuLAAV","","","","","","0.76","","","","0.11","0.76","","0.000254091","","0.0000364","","","0.000254810804484351","","","0","","","0.2832860999999909","","","Capital uniforme","Na própria garantia","Cobertura","BRL","","","","",""
"a0h0t000002wK2ZAAU","false","01844815","BRL","2020-04-15T18:56:36.000+0000","005f4000000jPAEAA2","2020-04-15T18:56:36.000+0000","005f4000000jPAEAA2","2020-04-15T18:56:36.000+0000","","","0060t00000TOmw8AAD","3000","","a0jf4000005iM04AAE","a0nf400000BpSuLAAV","","","","","","1.9","","","","0.27","1.91","","0.000635228","","0.000091","","","0.000634788699818636","","","0","","","-0.06915629999999506","","","Capital uniforme","Na própria garantia","Cobertura","BRL","","","","",""
"a0h0t000001ic6GAAQ","false","00214151","BRL","2019-07-22T22:04:41.000+0000","005f4000000jPAEAA2","2019-07-22T22:04:41.000+0000","005f4000000jPAEAA2","2019-07-22T22:04:41.000+0000","","","0060t00000FjmmXAAR","3000","","a0jf4000005iM04AAE","a0nf400000BpSuLAAV","","","","","","2.63","","","","0.38","2.63","","0.000879546","","0.000126","","","0.00087687504308223","","","-0.01","","","-0.3036744999999952","","","Capital uniforme","Na própria garantia","Cobertura","BRL","","","","",""
"a0h0t000001iTbKAAU","false","00184967","BRL","2019-07-22T15:10:31.000+0000","005f4000000jPAEAA2","2019-07-22T15:10:31.000+0000","005f4000000jPAEAA2","2019-07-22T15:10:31.000+0000","","","0060t00000Fjg97AAB","3000","","a0jf4000005iM04AAE","a0nf400000BpSuLAAV","","","","","","2.63","","","","0.38","2.63","","0.000879546","","0.000126","","","0.000877330518616968","","","-0.01","","","-0.2518891999999995","","","Capital uniforme","Na própria garantia","Cobertura","BRL","","","","",""
"a0h0t000001iQoaAAE","false","00174272","BRL","2019-07-22T15:00:25.000+0000","005f4000000jPAEAA2","2019-07-22T15:00:25.000+0000","005f4000000jPAEAA2","2019-07-22T15:00:25.000+0000","","","0060t00000FjepOAAR","3000","","a0jf4000005iM04AAE","a0nf400000BpSuLAAV","","","","","","3","","","","0.43","3","","0.001005196","","0.000144","","","0.001002841910378484","","","-0.01","","","-0.2341920999999969","","","Capital uniforme","Na própria garantia","Cobertura","BRL","","","","",""
"a0h0t000001iQmPAAU","false","00174137","BRL","2019-07-22T15:00:24.000+0000","005f4000000jPAEAA2","2019-07-22T15:00:24.000+0000","005f4000000jPAEAA2","2019-07-22T15:00:24.000+0000","","","0060t00000Fjep9AAB","3000","","a0jf4000005iM04AAE","a0nf400000BpSuLAAV","","","","","","2.63","","","","0.38","2.63","","0.000879546","","0.000126","","","0.00087687504308223","","","-0.01","","","-0.3036744999999952","","","Capital uniforme","Na própria garantia","Cobertura","BRL","","","","",""
"a0h0t000001iPQ3AAM","false","00169142","BRL","2019-07-22T14:55:41.000+0000","005f4000000jPAEAA2","2019-07-22T14:55:41.000+0000","005f4000000jPAEAA2","2019-07-22T14:55:41.000+0000","","","0060t00000FjeCbAAJ","3000","","a0jf4000005iM04AAE","a0nf400000BpSuLAAV","","","","","","2.63","","","","0.38","2.63","","0.000879546","","0.000126","","","0.00087767462515764","","","-0.01","","","-0.21276599999999757","","","Capital uniforme","Na própria garantia","Cobertura","BRL","","","","",""
"a0h0t000001iPSEAA2","false","00169277","BRL","2019-07-22T14:55:45.000+0000","005f4000000jPAEAA2","2019-07-22T14:55:45.000+0000","005f4000000jPAEAA2","2019-07-22T14:55:45.000+0000","","","0060t00000Fje9PAAR","3000","","a0jf4000005iM04AAE","a0nf400000BpSuLAAV","","","","","","2.63","","","","0.38","2.63","","0.000879546","","0.000126","","","0.0008774740420537019","","","-0.01","","","-0.2355713000000037","","","Capital uniforme","Na própria garantia","Cobertura","BRL","","","","",""
"a0h0t000001iNKUAA2","false","00161432","BRL","2019-07-22T14:47:57.000+0000","005f4000000jPAEAA2","2019-07-22T14:47:57.000+0000","005f4000000jPAEAA2","2019-07-22T14:47:57.000+0000","","","0060t00000FjdCSAAZ","3000","","a0jf4000005iM04AAE","a0nf400000BpSuLAAV","","","","","","0.75","","","","0.11","0.76","","0.000251299","","0.000036","","","0.000253237038494518","","","0.01","","","0.7712082000000064","","","Capital uniforme","Na própria garantia","Cobertura","BRL","","","","",""
"a0h0t000001iMLRAA2","false","00157682","BRL","2019-07-22T14:44:14.000+0000","005f4000000jPAEAA2","2019-07-22T14:44:14.000+0000","005f4000000jPAEAA2","2019-07-22T14:44:14.000+0000","","","0060t00000FjcfAAAR","3000","","a0jf4000005iM04AAE","a0nf400000BpSuLAAV","","","","","","2.63","","","","0.38","2.63","","0.000879546","","0.000126","","","0.00087665869235715","","","-0.01","","","-0.3282725000000042","","","Capital uniforme","Na própria garantia","Cobertura","BRL","","","","",""
"a0h0t000001iMF9AAM","false","00157292","BRL","2019-07-22T14:44:00.000+0000","005f4000000jPAEAA2","2019-07-22T14:44:00.000+0000","005f4000000jPAEAA2","2019-07-22T14:44:00.000+0000","","","0060t00000Fjcf9AAB","3000","","a0jf4000005iM04AAE","a0nf400000BpSuLAAV","","","","","","2.63","","","","0.38","2.63","","0.000879546","","0.000126","","","0.00087665869235715","","","-0.01","","","-0.3282725000000042","","","Capital uniforme","Na própria garantia","Cobertura","BRL","","","","",""
"a0h0t000001iKQZAA2","false","00150322","BRL","2019-07-22T14:37:00.000+0000","005f4000000jPAEAA2","2019-07-22T14:37:00.000+0000","005f4000000jPAEAA2","2019-07-22T14:37:00.000+0000","","","0060t00000FjbRsAAJ","3000","","a0jf4000005iM04AAE","a0nf400000BpSuLAAV","","","","","","2.63","","","","0.38","2.63","","0.000879546","","0.000126","","","0.00087626258002059","","","-0.01","","","-0.3733085000000025","","","Capital uniforme","Na própria garantia","Cobertura","BRL","","","","",""
